Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
25/08/2022,222.63117,800.03457,1141.39763
26/08/2022,85.48061,860.22362,991.29201
27/08/2022,76.56619,801.27632,918.67617
28/08/2022,46.48007,525.05329,596.32175
29/08/2022,54.26495,511.80452,595.00957
30/08/2022,88.36558,585.58189,721.07388
31/08/2022,82.79408,557.33643,684.28559
01/09/2022,71.63582,683.12332,792.96335
02/09/2022,89.25092,1027.04289,1163.89238
03/09/2022,22.05707,580.63777,614.45814
04/09/2022,17.76777,413.95819,441.20169
05/09/2022,45.25893,655.19262,724.58865
06/09/2022,30.97147,495.80616,543.29505
07/09/2022,32.48264,424.0834,473.88938
08/09/2022,41.90078,549.20364,613.45052
09/09/2022,77.46679,687.35137,806.13213
10/09/2022,160.2456,853.11515,1098.82162
11/09/2022,39.97746,547.23193,608.52983
12/09/2022,43.27459,674.30965,740.66303
13/09/2022,128.51094,671.01566,868.06297
14/09/2022,155.1931,767.0638,1005.02323
15/09/2022,135.85311,758.64097,966.94615
16/09/2022,119.42864,657.24503,840.36631
17/09/2022,105.01905,686.0644,847.09132
18/09/2022,88.22822,605.63946,740.92081
19/09/2022,38.5884,418.47047,477.63853
20/09/2022,100.68396,905.02907,1059.40894
21/09/2022,389.95947,1046.03831,1643.96783
22/09/2022,65.11794,607.68409,707.53015
23/09/2022,117.04739,681.25861,860.72878
24/09/2022,118.75698,511.47316,693.56466
25/09/2022,62.66035,489.04339,585.12122
26/09/2022,140.63085,575.15319,790.7842
27/09/2022,134.28087,849.60134,1055.49579
28/09/2022,288.02383,976.96814,1418.59852
29/09/2022,250.56505,1036.81772,1421.01201
30/09/2022,175.93743,673.32543,943.09234
01/10/2022,34.40598,340.66876,393.4238
02/10/2022,75.68089,623.4491,739.49144
03/10/2022,648.30931,832.04456,1826.10496
04/10/2022,21.96546,340.27186,373.95178
05/10/2022,17.44723,276.48189,303.2339
06/10/2022,35.58133,371.53079,426.08802
07/10/2022,27.53696,361.01903,403.24182
08/10/2022,79.49698,594.93903,716.83267
09/10/2022,55.11973,574.25237,658.76808
10/10/2022,146.4008,801.96198,1026.44008
11/10/2022,305.24208,994.87719,1462.90849
12/10/2022,129.31497,710.84243,909.12257
13/10/2022,177.29549,846.73692,1118.58616
14/10/2022,188.00714,715.09965,1003.37322
15/10/2022,22.79684,363.87457,398.82921
16/10/2022,21.95224,309.792,343.45163
17/10/2022,24.86718,395.94063,434.06974
18/10/2022,455.096,972.68905,1670.49314
19/10/2022,135.43328,839.37956,1047.04099
20/10/2022,199.87166,886.00026,1192.4659
21/10/2022,105.95594,589.76563,752.22909
22/10/2022,22.72255,377.42248,412.26322
23/10/2022,47.37831,525.57249,598.21823
24/10/2022,16.66646,250.57359,276.1284
25/10/2022,30.81611,431.5512,478.8019
26/10/2022,24.73635,409.35145,447.27997
27/10/2022,61.04255,602.63328,696.23056
28/10/2022,33.82245,518.18101,570.04132
29/10/2022,86.05817,636.368,768.32207
30/10/2022,16.3725,332.20241,357.30659
31/10/2022,60.93655,562.78465,656.21938
01/11/2022,16.17968,245.33635,270.14483
02/11/2022,26.76654,304.6395,345.68089
03/11/2022,102.09252,733.82612,890.3658
04/11/2022,299.23483,1010.08482,1468.90512
05/11/2022,37.42394,531.5973,588.97987
06/11/2022,15.21455,310.59652,333.92515
07/11/2022,15.00433,309.89579,332.90205
08/11/2022,17.50797,317.73314,344.57825
09/11/2022,25.77047,387.29239,426.80662
10/11/2022,23.06268,411.29768,446.65993
11/11/2022,25.00462,395.23364,433.5735
12/11/2022,128.94068,726.12848,923.83474
13/11/2022,465.51662,797.32738,1511.10956
14/11/2022,697.38732,814.76991,1884.08217
15/11/2022,40.99986,515.65202,578.51759
16/11/2022,60.02098,664.38279,756.41368
17/11/2022,80.58401,627.94777,751.5082
18/11/2022,232.56334,860.08449,1216.67657
19/11/2022,181.893,897.64748,1176.54615
20/11/2022,192.37241,919.71609,1214.68299
21/11/2022,112.9542,708.50485,881.69886
22/11/2022,201.02124,882.2837,1190.51195
23/11/2022,47.7211,609.20235,682.3736
24/11/2022,34.57768,511.3307,564.34906
25/11/2022,73.19487,666.23176,778.4623
26/11/2022,31.62079,473.41062,521.89513
27/11/2022,33.07753,499.54262,550.26082
28/11/2022,200.76893,939.9392,1247.78058
29/11/2022,153.45722,652.65783,887.95559
30/11/2022,156.10595,870.68849,1110.0476
01/12/2022,265.59057,903.69209,1310.92534
02/12/2022,261.79844,678.11762,1079.53625
03/12/2022,114.48263,474.41645,649.954
04/12/2022,150.3714,462.21531,692.7816
05/12/2022,252.08574,691.71194,1078.23798
06/12/2022,228.25037,853.32661,1203.30562
07/12/2022,368.91218,1093.64508,1659.30255
08/12/2022,638.10029,1476.46043,2454.86722
09/12/2022,609.30177,1313.81583,2248.0655
10/12/2022,393.78301,1231.58986,1835.38203
11/12/2022,1531.9202,1368.14266,3717.0542
12/12/2022,169.58646,862.56854,1122.5975
13/12/2022,650.71218,1435.56303,2433.3078
14/12/2022,320.96096,1078.38553,1570.51879
15/12/2022,365.02208,1145.22777,1704.92054
16/12/2022,1427.2887,1654.05309,3842.53191
17/12/2022,549.06788,1457.72735,2299.61964
18/12/2022,90.6577,733.85499,872.86152
19/12/2022,23.25162,322.6667,358.31868
20/12/2022,44.69243,643.65551,712.18293
21/12/2022,35.53764,668.63446,723.1247
22/12/2022,83.44357,785.3964,913.34134
23/12/2022,69.88054,623.12422,730.27285
24/12/2022,28.41349,473.22405,516.79077
25/12/2022,13.57641,285.98193,306.79883
26/12/2022,51.47809,467.93237,546.86429
27/12/2022,22.83081,363.81432,398.82105
28/12/2022,15.57076,242.50214,266.37694
29/12/2022,27.11473,320.50329,362.0786
30/12/2022,22.85165,349.1366,384.1753
31/12/2022,15.10683,212.97282,236.13627
