Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit
12/01/2022,05:00:00,0.73693,R,ugm-3,2.79786,R,ugm-3,3.92781,R,ugm-3
12/01/2022,06:00:00,2.78396,R,ugm-3,9.50981,R,ugm-3,13.7785,R,ugm-3
12/01/2022,07:00:00,43.27423,R,ugm-3,42.81519,R,ugm-3,109.16809,R,ugm-3
12/01/2022,08:00:00,48.51463,R,ugm-3,44.69306,R,ugm-3,119.08112,R,ugm-3
12/01/2022,09:00:00,47.573,R,ugm-3,54.74064,R,ugm-3,127.68489,R,ugm-3
12/01/2022,10:00:00,76.47707,R,ugm-3,55.87201,R,ugm-3,173.13523,R,ugm-3
12/01/2022,11:00:00,61.9841,R,ugm-3,48.60455,R,ugm-3,143.6455,R,ugm-3
12/01/2022,12:00:00,86.3847,R,ugm-3,68.67394,R,ugm-3,201.12864,R,ugm-3
12/01/2022,13:00:00,82.16782,R,ugm-3,63.54336,R,ugm-3,189.53226,R,ugm-3
12/01/2022,14:00:00,85.15648,R,ugm-3,53.59904,R,ugm-3,184.17049,R,ugm-3
12/01/2022,15:00:00,116.59888,R,ugm-3,70.10333,R,ugm-3,248.88578,R,ugm-3
12/01/2022,16:00:00,100.18169,R,ugm-3,69.02827,R,ugm-3,222.63806,R,ugm-3
12/01/2022,17:00:00,42.74201,R,ugm-3,50.36464,R,ugm-3,115.90147,R,ugm-3
12/01/2022,18:00:00,78.44222,R,ugm-3,61.96136,R,ugm-3,182.23776,R,ugm-3
12/01/2022,19:00:00,101.57367,R,ugm-3,71.00878,R,ugm-3,226.7529,R,ugm-3
12/01/2022,20:00:00,27.26645,R,ugm-3,48.78096,R,ugm-3,90.58894,R,ugm-3
12/01/2022,21:00:00,13.101,R,ugm-3,31.2853,R,ugm-3,51.37322,R,ugm-3
12/01/2022,22:00:00,8.92506,R,ugm-3,20.29375,R,ugm-3,33.97865,R,ugm-3
12/01/2022,23:00:00,19.48773,R,ugm-3,35.45798,R,ugm-3,65.33875,R,ugm-3
12/01/2022,00:00:00,13.101,R,ugm-3,19.50188,R,ugm-3,39.5898,R,ugm-3
13/01/2022,01:00:00,1.5298,R,ugm-3,9.13884,R,ugm-3,11.48449,R,ugm-3
13/01/2022,02:00:00,3.9884,R,ugm-3,14.60656,R,ugm-3,20.72202,R,ugm-3
13/01/2022,03:00:00,3.72888,R,ugm-3,14.13066,R,ugm-3,19.8482,R,ugm-3
13/01/2022,04:00:00,1.63907,R,ugm-3,9.09612,R,ugm-3,11.60933,R,ugm-3
13/01/2022,05:00:00,1.27028,R,ugm-3,5.85423,R,ugm-3,7.80197,R,ugm-3
13/01/2022,06:00:00,25.69241,R,ugm-3,18.90181,R,ugm-3,58.29629,R,ugm-3
13/01/2022,07:00:00,159.76829,R,ugm-3,62.298,R,ugm-3,307.27263,R,ugm-3
13/01/2022,08:00:00,241.92664,R,ugm-3,78.50665,R,ugm-3,449.45565,R,ugm-3
13/01/2022,09:00:00,246.80287,R,ugm-3,85.4479,R,ugm-3,463.87369,R,ugm-3
13/01/2022,10:00:00,67.44771,R,ugm-3,57.05246,R,ugm-3,160.47084,R,ugm-3
13/01/2022,11:00:00,21.75865,R,ugm-3,30.73816,R,ugm-3,64.10095,R,ugm-3
13/01/2022,12:00:00,26.14316,R,ugm-3,39.61927,R,ugm-3,79.70488,R,ugm-3
13/01/2022,13:00:00,72.11905,R,ugm-3,43.0241,R,ugm-3,153.60511,R,ugm-3
13/01/2022,14:00:00,31.22427,R,ugm-3,40.69137,R,ugm-3,88.56792,R,ugm-3
13/01/2022,15:00:00,33.92874,R,ugm-3,41.28818,R,ugm-3,93.31151,R,ugm-3
13/01/2022,16:00:00,107.23611,R,ugm-3,67.69768,R,ugm-3,232.12409,R,ugm-3
13/01/2022,17:00:00,171.2008,R,ugm-3,87.58559,R,ugm-3,350.08982,R,ugm-3
13/01/2022,18:00:00,97.52463,R,ugm-3,66.23549,R,ugm-3,215.77117,R,ugm-3
13/01/2022,19:00:00,79.0851,R,ugm-3,66.42197,R,ugm-3,187.68409,R,ugm-3
13/01/2022,20:00:00,41.75529,R,ugm-3,53.31768,R,ugm-3,117.34157,R,ugm-3
13/01/2022,21:00:00,31.06036,R,ugm-3,45.93595,R,ugm-3,93.56118,R,ugm-3
13/01/2022,22:00:00,22.82404,R,ugm-3,39.02868,R,ugm-3,74.02505,R,ugm-3
13/01/2022,23:00:00,23.31576,R,ugm-3,33.90562,R,ugm-3,69.65595,R,ugm-3
13/01/2022,00:00:00,11.8013,R,ugm-3,23.22414,R,ugm-3,41.31921,R,ugm-3
14/01/2022,01:00:00,6.45269,R,ugm-3,13.26724,R,ugm-3,23.16122,R,ugm-3
14/01/2022,02:00:00,4.21065,R,ugm-3,7.20721,R,ugm-3,13.66346,R,ugm-3
14/01/2022,03:00:00,2.37875,R,ugm-3,3.60094,R,ugm-3,7.2483,R,ugm-3
14/01/2022,04:00:00,1.23039,R,ugm-3,3.11226,R,ugm-3,4.99883,R,ugm-3
14/01/2022,05:00:00,1.23039,R,ugm-3,3.86209,R,ugm-3,5.74865,R,ugm-3
14/01/2022,06:00:00,22.63909,R,ugm-3,34.64591,R,ugm-3,69.3587,R,ugm-3
14/01/2022,07:00:00,77.30922,R,ugm-3,63.16814,R,ugm-3,181.7073,R,ugm-3
14/01/2022,08:00:00,110.57065,R,ugm-3,59.15697,R,ugm-3,228.69626,R,ugm-3
14/01/2022,09:00:00,232.0097,R,ugm-3,86.59031,R,ugm-3,442.33356,R,ugm-3
14/01/2022,10:00:00,125.58135,R,ugm-3,74.88177,R,ugm-3,267.43716,R,ugm-3
14/01/2022,11:00:00,92.44297,R,ugm-3,79.39163,R,ugm-3,221.13554,R,ugm-3
14/01/2022,12:00:00,91.5817,R,ugm-3,71.9018,R,ugm-3,212.32511,R,ugm-3
14/01/2022,13:00:00,76.2839,R,ugm-3,76.42504,R,ugm-3,193.39206,R,ugm-3
14/01/2022,14:00:00,95.60096,R,ugm-3,79.61076,R,ugm-3,226.19685,R,ugm-3
14/01/2022,15:00:00,81.73861,R,ugm-3,66.99901,R,ugm-3,192.32981,R,ugm-3
14/01/2022,16:00:00,27.02747,R,ugm-3,44.47577,R,ugm-3,85.91731,R,ugm-3
14/01/2022,17:00:00,48.39517,R,ugm-3,57.07677,R,ugm-3,131.28165,R,ugm-3
14/01/2022,18:00:00,34.90194,R,ugm-3,46.33598,R,ugm-3,99.85154,R,ugm-3
14/01/2022,19:00:00,27.60165,R,ugm-3,33.16033,R,ugm-3,75.48226,R,ugm-3
14/01/2022,20:00:00,16.2821,R,ugm-3,27.52213,R,ugm-3,52.48767,R,ugm-3
14/01/2022,21:00:00,16.56919,R,ugm-3,24.645,R,ugm-3,50.05074,R,ugm-3
14/01/2022,22:00:00,11.44259,R,ugm-3,19.94614,R,ugm-3,37.49119,R,ugm-3
14/01/2022,23:00:00,5.29066,R,ugm-3,13.32024,R,ugm-3,21.43246,R,ugm-3
14/01/2022,00:00:00,4.55243,R,ugm-3,8.76601,R,ugm-3,15.7463,R,ugm-3
15/01/2022,01:00:00,1.42303,R,ugm-3,6.65914,R,ugm-3,8.84109,R,ugm-3
15/01/2022,02:00:00,1.3683,R,ugm-3,4.49109,R,ugm-3,6.58912,R,ugm-3
15/01/2022,03:00:00,1.64196,R,ugm-3,4.67618,R,ugm-3,7.19382,R,ugm-3
15/01/2022,04:00:00,1.88825,R,ugm-3,4.73642,R,ugm-3,7.6317,R,ugm-3
15/01/2022,05:00:00,1.14937,R,ugm-3,4.93103,R,ugm-3,6.69338,R,ugm-3
15/01/2022,06:00:00,3.53021,R,ugm-3,8.97471,R,ugm-3,14.38763,R,ugm-3
15/01/2022,07:00:00,39.57121,R,ugm-3,35.84722,R,ugm-3,96.52222,R,ugm-3
15/01/2022,08:00:00,52.09114,R,ugm-3,46.86427,R,ugm-3,126.73624,R,ugm-3
15/01/2022,09:00:00,32.26449,R,ugm-3,38.1679,R,ugm-3,87.63943,R,ugm-3
15/01/2022,10:00:00,58.49478,R,ugm-3,47.05428,R,ugm-3,136.74503,R,ugm-3
15/01/2022,11:00:00,103.19711,R,ugm-3,54.14055,R,ugm-3,212.37391,R,ugm-3
15/01/2022,12:00:00,57.838,R,ugm-3,45.43403,R,ugm-3,134.11772,R,ugm-3
15/01/2022,13:00:00,60.83457,R,ugm-3,55.10186,R,ugm-3,148.38024,R,ugm-3
15/01/2022,14:00:00,111.489,R,ugm-3,68.07489,R,ugm-3,239.0223,R,ugm-3
15/01/2022,15:00:00,140.46957,R,ugm-3,61.04646,R,ugm-3,276.43013,R,ugm-3
15/01/2022,16:00:00,118.67257,R,ugm-3,70.75976,R,ugm-3,252.72182,R,ugm-3
15/01/2022,17:00:00,100.24158,R,ugm-3,63.98946,R,ugm-3,217.69108,R,ugm-3
15/01/2022,18:00:00,127.90859,R,ugm-3,71.54868,R,ugm-3,267.67245,R,ugm-3
15/01/2022,19:00:00,41.25421,R,ugm-3,49.34325,R,ugm-3,112.59883,R,ugm-3
15/01/2022,20:00:00,19.29302,R,ugm-3,31.59649,R,ugm-3,61.1787,R,ugm-3
15/01/2022,21:00:00,24.91672,R,ugm-3,30.10485,R,ugm-3,68.30996,R,ugm-3
15/01/2022,22:00:00,10.87798,R,ugm-3,18.97697,R,ugm-3,35.6563,R,ugm-3
15/01/2022,23:00:00,15.59861,R,ugm-3,23.31142,R,ugm-3,47.22895,R,ugm-3
15/01/2022,00:00:00,31.19722,R,ugm-3,26.91805,R,ugm-3,74.75311,R,ugm-3
16/01/2022,01:00:00,14.68107,R,ugm-3,26.25295,R,ugm-3,48.76361,R,ugm-3
16/01/2022,02:00:00,12.32553,R,ugm-3,21.6818,R,ugm-3,40.58067,R,ugm-3
16/01/2022,03:00:00,4.47828,R,ugm-3,12.73488,R,ugm-3,19.60147,R,ugm-3
16/01/2022,04:00:00,4.88913,R,ugm-3,13.8584,R,ugm-3,21.35495,R,ugm-3
16/01/2022,05:00:00,0.98604,R,ugm-3,6.50403,R,ugm-3,8.01594,R,ugm-3
16/01/2022,06:00:00,0.61628,R,ugm-3,2.7499,R,ugm-3,3.69485,R,ugm-3
16/01/2022,07:00:00,1.60232,R,ugm-3,5.12071,R,ugm-3,7.57756,R,ugm-3
16/01/2022,08:00:00,3.90308,R,ugm-3,10.17248,R,ugm-3,16.15712,R,ugm-3
16/01/2022,09:00:00,4.9713,R,ugm-3,8.15883,R,ugm-3,15.78137,R,ugm-3
16/01/2022,10:00:00,19.14565,R,ugm-3,27.75729,R,ugm-3,57.11354,R,ugm-3
16/01/2022,11:00:00,26.49988,R,ugm-3,26.06251,R,ugm-3,66.69509,R,ugm-3
16/01/2022,12:00:00,20.62471,R,ugm-3,30.24888,R,ugm-3,61.873,R,ugm-3
16/01/2022,13:00:00,16.72163,R,ugm-3,22.58139,R,ugm-3,48.22086,R,ugm-3
16/01/2022,14:00:00,22.88439,R,ugm-3,27.47296,R,ugm-3,62.56187,R,ugm-3
16/01/2022,15:00:00,24.97973,R,ugm-3,36.59718,R,ugm-3,74.8989,R,ugm-3
16/01/2022,16:00:00,33.77194,R,ugm-3,48.04053,R,ugm-3,99.82345,R,ugm-3
16/01/2022,17:00:00,31.88203,R,ugm-3,43.42342,R,ugm-3,92.30851,R,ugm-3
16/01/2022,18:00:00,32.16962,R,ugm-3,40.03909,R,ugm-3,89.36516,R,ugm-3
16/01/2022,19:00:00,15.61233,R,ugm-3,22.46618,R,ugm-3,46.40475,R,ugm-3
16/01/2022,20:00:00,17.42008,R,ugm-3,24.9548,R,ugm-3,51.66521,R,ugm-3
16/01/2022,21:00:00,12.44878,R,ugm-3,18.98783,R,ugm-3,38.0757,R,ugm-3
16/01/2022,22:00:00,11.2984,R,ugm-3,14.67715,R,ugm-3,32.00112,R,ugm-3
16/01/2022,23:00:00,5.71083,R,ugm-3,8.841,R,ugm-3,17.59748,R,ugm-3
16/01/2022,00:00:00,5.09455,R,ugm-3,5.46486,R,ugm-3,13.27639,R,ugm-3
17/01/2022,01:00:00,2.79624,R,ugm-3,3.65374,R,ugm-3,7.94125,R,ugm-3
17/01/2022,02:00:00,1.09657,R,ugm-3,0.99357,R,ugm-3,2.67495,R,ugm-3
17/01/2022,03:00:00,1.06915,R,ugm-3,3.43888,R,ugm-3,5.07822,R,ugm-3
17/01/2022,04:00:00,0.74018,R,ugm-3,4.69562,R,ugm-3,5.83055,R,ugm-3
17/01/2022,05:00:00,0.82243,R,ugm-3,5.25915,R,ugm-3,6.52019,R,ugm-3
17/01/2022,06:00:00,8.88218,R,ugm-3,11.39579,R,ugm-3,25.01494,R,ugm-3
17/01/2022,07:00:00,19.9849,R,ugm-3,28.41474,R,ugm-3,59.05783,R,ugm-3
17/01/2022,08:00:00,167.5689,R,ugm-3,78.66605,R,ugm-3,335.60144,R,ugm-3
17/01/2022,09:00:00,269.05603,R,ugm-3,96.40377,R,ugm-3,508.95059,R,ugm-3
17/01/2022,10:00:00,288.91757,R,ugm-3,92.7829,R,ugm-3,535.78366,R,ugm-3
17/01/2022,11:00:00,189.65099,R,ugm-3,93.45793,R,ugm-3,384.25205,R,ugm-3
17/01/2022,12:00:00,94.37316,R,ugm-3,71.90457,R,ugm-3,216.60807,R,ugm-3
17/01/2022,13:00:00,94.04419,R,ugm-3,64.00798,R,ugm-3,208.20706,R,ugm-3
17/01/2022,14:00:00,64.76589,R,ugm-3,55.2973,R,ugm-3,154.60362,R,ugm-3
17/01/2022,15:00:00,73.36023,R,ugm-3,65.31632,R,ugm-3,177.80043,R,ugm-3
17/01/2022,16:00:00,113.94685,R,ugm-3,61.20178,R,ugm-3,235.91785,R,ugm-3
17/01/2022,17:00:00,139.19527,R,ugm-3,74.02261,R,ugm-3,287.45238,R,ugm-3
17/01/2022,18:00:00,171.22869,R,ugm-3,82.33318,R,ugm-3,344.88017,R,ugm-3
17/01/2022,19:00:00,209.75925,R,ugm-3,81.62199,R,ugm-3,403.24836,R,ugm-3
17/01/2022,20:00:00,160.98951,R,ugm-3,75.77663,R,ugm-3,322.62377,R,ugm-3
17/01/2022,21:00:00,68.83689,R,ugm-3,64.35254,R,ugm-3,169.90097,R,ugm-3
17/01/2022,22:00:00,32.44463,R,ugm-3,42.66335,R,ugm-3,92.41108,R,ugm-3
17/01/2022,23:00:00,25.45402,R,ugm-3,31.06303,R,ugm-3,70.09199,R,ugm-3
17/01/2022,00:00:00,19.49145,R,ugm-3,27.35323,R,ugm-3,57.2397,R,ugm-3
18/01/2022,01:00:00,7.79245,R,ugm-3,12.82247,R,ugm-3,24.77073,R,ugm-3
18/01/2022,02:00:00,9.38387,R,ugm-3,25.02719,R,ugm-3,39.41559,R,ugm-3
18/01/2022,03:00:00,2.71638,R,ugm-3,16.67248,R,ugm-3,20.83754,R,ugm-3
18/01/2022,04:00:00,3.12796,R,ugm-3,18.92854,R,ugm-3,23.72467,R,ugm-3
18/01/2022,05:00:00,4.15689,R,ugm-3,21.74432,R,ugm-3,28.11813,R,ugm-3
18/01/2022,06:00:00,11.56521,R,ugm-3,26.70361,R,ugm-3,44.43668,R,ugm-3
18/01/2022,07:00:00,45.64347,R,ugm-3,44.80909,R,ugm-3,114.79476,R,ugm-3
18/01/2022,08:00:00,117.42183,R,ugm-3,65.04785,R,ugm-3,245.09215,R,ugm-3
18/01/2022,09:00:00,130.59217,R,ugm-3,57.78293,R,ugm-3,258.02147,R,ugm-3
18/01/2022,10:00:00,111.24823,R,ugm-3,62.71434,R,ugm-3,233.29258,R,ugm-3
18/01/2022,11:00:00,57.78488,R,ugm-3,54.31065,R,ugm-3,142.91289,R,ugm-3
18/01/2022,12:00:00,81.12108,R,ugm-3,64.91133,R,ugm-3,189.29525,R,ugm-3
18/01/2022,13:00:00,105.36274,R,ugm-3,54.91797,R,ugm-3,216.47192,R,ugm-3
18/01/2022,14:00:00,25.39407,R,ugm-3,25.96062,R,ugm-3,64.89764,R,ugm-3
18/01/2022,15:00:00,12.88224,R,ugm-3,21.92259,R,ugm-3,41.67508,R,ugm-3
18/01/2022,16:00:00,13.29381,R,ugm-3,21.04046,R,ugm-3,41.42403,R,ugm-3
18/01/2022,17:00:00,37.86473,R,ugm-3,37.90721,R,ugm-3,95.96566,R,ugm-3
18/01/2022,18:00:00,22.14264,R,ugm-3,32.76622,R,ugm-3,66.71779,R,ugm-3
18/01/2022,19:00:00,14.40506,R,ugm-3,15.88457,R,ugm-3,37.97202,R,ugm-3
18/01/2022,20:00:00,5.43277,R,ugm-3,12.884,R,ugm-3,21.21412,R,ugm-3
18/01/2022,21:00:00,5.92665,R,ugm-3,11.18526,R,ugm-3,20.27267,R,ugm-3
18/01/2022,22:00:00,3.3749,R,ugm-3,9.82574,R,ugm-3,15.00052,R,ugm-3
18/01/2022,23:00:00,4.93888,R,ugm-3,11.44455,R,ugm-3,19.01739,R,ugm-3
18/01/2022,00:00:00,3.74532,R,ugm-3,9.63436,R,ugm-3,15.3771,R,ugm-3
19/01/2022,01:00:00,0.98864,R,ugm-3,3.59454,R,ugm-3,5.11044,R,ugm-3
19/01/2022,02:00:00,1.15342,R,ugm-3,2.923,R,ugm-3,4.69155,R,ugm-3
19/01/2022,03:00:00,0.90626,R,ugm-3,1.87776,R,ugm-3,3.26733,R,ugm-3
19/01/2022,04:00:00,0.78268,R,ugm-3,2.25574,R,ugm-3,3.45583,R,ugm-3
19/01/2022,05:00:00,0.82387,R,ugm-3,1.94125,R,ugm-3,3.2045,R,ugm-3
19/01/2022,06:00:00,7.04408,R,ugm-3,10.18554,R,ugm-3,20.98631,R,ugm-3
19/01/2022,07:00:00,15.44754,R,ugm-3,28.21438,R,ugm-3,51.90028,R,ugm-3
19/01/2022,08:00:00,22.77997,R,ugm-3,28.7213,R,ugm-3,63.6501,R,ugm-3
19/01/2022,09:00:00,26.3638,R,ugm-3,18.38801,R,ugm-3,58.81194,R,ugm-3
19/01/2022,10:00:00,21.70894,R,ugm-3,23.13769,R,ugm-3,56.42427,R,ugm-3
19/01/2022,11:00:00,35.22039,R,ugm-3,36.60173,R,ugm-3,90.60557,R,ugm-3
19/01/2022,12:00:00,34.39652,R,ugm-3,32.58698,R,ugm-3,85.32757,R,ugm-3
19/01/2022,13:00:00,37.28006,R,ugm-3,54.93259,R,ugm-3,112.09455,R,ugm-3
19/01/2022,14:00:00,35.46755,R,ugm-3,41.62641,R,ugm-3,96.00923,R,ugm-3
19/01/2022,15:00:00,24.4689,R,ugm-3,29.21047,R,ugm-3,66.72893,R,ugm-3
19/01/2022,16:00:00,34.97323,R,ugm-3,30.06904,R,ugm-3,83.69391,R,ugm-3
19/01/2022,17:00:00,28.62944,R,ugm-3,30.99939,R,ugm-3,74.89725,R,ugm-3
19/01/2022,18:00:00,23.52145,R,ugm-3,30.78887,R,ugm-3,66.8546,R,ugm-3
19/01/2022,19:00:00,33.9022,R,ugm-3,46.97975,R,ugm-3,98.96239,R,ugm-3
19/01/2022,20:00:00,19.23734,R,ugm-3,21.14678,R,ugm-3,50.64361,R,ugm-3
19/01/2022,21:00:00,25.49874,R,ugm-3,21.41092,R,ugm-3,60.50843,R,ugm-3
19/01/2022,22:00:00,15.32396,R,ugm-3,19.10455,R,ugm-3,42.60096,R,ugm-3
19/01/2022,23:00:00,11.86371,R,ugm-3,23.71902,R,ugm-3,41.90979,R,ugm-3
19/01/2022,00:00:00,6.63214,R,ugm-3,14.14733,R,ugm-3,24.31647,R,ugm-3
20/01/2022,01:00:00,2.69366,R,ugm-3,6.0181,R,ugm-3,10.14833,R,ugm-3
20/01/2022,02:00:00,1.53924,R,ugm-3,5.27208,R,ugm-3,7.63221,R,ugm-3
20/01/2022,03:00:00,1.60795,R,ugm-3,5.14575,R,ugm-3,7.61125,R,ugm-3
20/01/2022,04:00:00,2.96853,R,ugm-3,13.37564,R,ugm-3,17.92731,R,ugm-3
20/01/2022,05:00:00,1.56672,R,ugm-3,4.39123,R,ugm-3,6.79351,R,ugm-3
20/01/2022,06:00:00,5.8546,R,ugm-3,16.12132,R,ugm-3,25.09824,R,ugm-3
20/01/2022,07:00:00,15.83215,R,ugm-3,25.48054,R,ugm-3,49.75616,R,ugm-3
20/01/2022,08:00:00,50.42374,R,ugm-3,60.06451,R,ugm-3,137.37984,R,ugm-3
20/01/2022,09:00:00,61.88556,R,ugm-3,59.22213,R,ugm-3,154.11199,R,ugm-3
20/01/2022,10:00:00,35.25127,R,ugm-3,40.93212,R,ugm-3,94.98331,R,ugm-3
20/01/2022,11:00:00,40.19882,R,ugm-3,48.37977,R,ugm-3,110.01709,R,ugm-3
20/01/2022,12:00:00,38.67332,R,ugm-3,39.83664,R,ugm-3,99.1349,R,ugm-3
20/01/2022,13:00:00,62.29786,R,ugm-3,43.80778,R,ugm-3,139.32982,R,ugm-3
20/01/2022,14:00:00,51.66063,R,ugm-3,34.76811,R,ugm-3,113.97997,R,ugm-3
20/01/2022,15:00:00,70.37885,R,ugm-3,58.59113,R,ugm-3,166.50386,R,ugm-3
20/01/2022,16:00:00,77.4291,R,ugm-3,53.94537,R,ugm-3,172.66834,R,ugm-3
20/01/2022,17:00:00,79.44935,R,ugm-3,83.99751,R,ugm-3,205.81814,R,ugm-3
20/01/2022,18:00:00,112.10316,R,ugm-3,77.58362,R,ugm-3,249.47272,R,ugm-3
20/01/2022,19:00:00,86.78821,R,ugm-3,72.49313,R,ugm-3,205.56653,R,ugm-3
20/01/2022,20:00:00,63.53474,R,ugm-3,56.94503,R,ugm-3,154.36361,R,ugm-3
20/01/2022,21:00:00,45.68235,R,ugm-3,52.42657,R,ugm-3,122.47186,R,ugm-3
20/01/2022,22:00:00,37.23029,R,ugm-3,42.86699,R,ugm-3,99.95264,R,ugm-3
20/01/2022,23:00:00,27.66503,R,ugm-3,31.93205,R,ugm-3,74.35117,R,ugm-3
20/01/2022,00:00:00,32.20028,R,ugm-3,38.75382,R,ugm-3,88.1269,R,ugm-3
21/01/2022,01:00:00,4.84184,R,ugm-3,18.60456,R,ugm-3,26.02861,R,ugm-3
21/01/2022,02:00:00,2.25586,R,ugm-3,9.05159,R,ugm-3,12.51053,R,ugm-3
21/01/2022,03:00:00,2.10455,R,ugm-3,9.4935,R,ugm-3,12.72043,R,ugm-3
21/01/2022,04:00:00,1.40303,R,ugm-3,8.67997,R,ugm-3,10.83126,R,ugm-3
21/01/2022,05:00:00,1.65063,R,ugm-3,10.37843,R,ugm-3,12.90935,R,ugm-3
21/01/2022,06:00:00,13.28755,R,ugm-3,23.76973,R,ugm-3,44.14368,R,ugm-3
21/01/2022,07:00:00,61.23826,R,ugm-3,71.34235,R,ugm-3,165.23969,R,ugm-3
21/01/2022,08:00:00,69.12,R,ugm-3,67.50657,R,ugm-3,173.48909,R,ugm-3
21/01/2022,09:00:00,227.99283,R,ugm-3,107.65879,R,ugm-3,457.24292,R,ugm-3
21/01/2022,10:00:00,195.26915,R,ugm-3,96.68815,R,ugm-3,396.09668,R,ugm-3
21/01/2022,11:00:00,83.10906,R,ugm-3,66.01923,R,ugm-3,193.45135,R,ugm-3
21/01/2022,12:00:00,239.21709,R,ugm-3,96.43088,R,ugm-3,463.2253,R,ugm-3
21/01/2022,13:00:00,615.47747,R,ugm-3,137.14007,R,ugm-3,1080.85904,R,ugm-3
21/01/2022,14:00:00,292.40854,R,ugm-3,92.51682,R,ugm-3,540.87033,R,ugm-3
21/01/2022,15:00:00,294.34803,R,ugm-3,101.25585,R,ugm-3,552.5832,R,ugm-3
21/01/2022,16:00:00,194.98029,R,ugm-3,87.55925,R,ugm-3,386.52486,R,ugm-3
21/01/2022,17:00:00,201.17014,R,ugm-3,87.26226,R,ugm-3,395.71884,R,ugm-3
21/01/2022,18:00:00,236.82368,R,ugm-3,91.53647,R,ugm-3,454.66105,R,ugm-3
21/01/2022,19:00:00,322.28489,R,ugm-3,109.6795,R,ugm-3,603.84277,R,ugm-3
21/01/2022,20:00:00,333.01396,R,ugm-3,120.99934,R,ugm-3,631.61362,R,ugm-3
21/01/2022,21:00:00,190.35854,R,ugm-3,85.26295,R,ugm-3,377.14197,R,ugm-3
21/01/2022,22:00:00,93.96193,R,ugm-3,64.11395,R,ugm-3,208.1869,R,ugm-3
21/01/2022,23:00:00,70.15164,R,ugm-3,51.81891,R,ugm-3,159.38326,R,ugm-3
21/01/2022,00:00:00,38.87226,R,ugm-3,43.60853,R,ugm-3,103.21184,R,ugm-3
22/01/2022,01:00:00,18.66841,R,ugm-3,36.18272,R,ugm-3,64.80721,R,ugm-3
22/01/2022,02:00:00,10.57326,R,ugm-3,28.08543,R,ugm-3,44.29754,R,ugm-3
22/01/2022,03:00:00,12.22533,R,ugm-3,27.02327,R,ugm-3,45.76852,R,ugm-3
22/01/2022,04:00:00,5.61704,R,ugm-3,19.88232,R,ugm-3,28.495,R,ugm-3
22/01/2022,05:00:00,2.97373,R,ugm-3,14.60513,R,ugm-3,19.16478,R,ugm-3
22/01/2022,06:00:00,4.00627,R,ugm-3,14.85013,R,ugm-3,20.993,R,ugm-3
22/01/2022,07:00:00,21.10521,R,ugm-3,27.27689,R,ugm-3,59.63777,R,ugm-3
22/01/2022,08:00:00,43.07776,R,ugm-3,35.57211,R,ugm-3,101.62376,R,ugm-3
22/01/2022,09:00:00,66.86759,R,ugm-3,36.22664,R,ugm-3,138.75552,R,ugm-3
22/01/2022,10:00:00,76.53221,R,ugm-3,51.1636,R,ugm-3,168.51136,R,ugm-3
22/01/2022,11:00:00,148.39732,R,ugm-3,70.71248,R,ugm-3,298.25186,R,ugm-3
22/01/2022,12:00:00,128.48986,R,ugm-3,72.74183,R,ugm-3,269.75687,R,ugm-3
22/01/2022,13:00:00,91.23565,R,ugm-3,69.53293,R,ugm-3,209.42564,R,ugm-3
22/01/2022,14:00:00,56.29434,R,ugm-3,52.31266,R,ugm-3,138.62943,R,ugm-3
22/01/2022,15:00:00,44.72984,R,ugm-3,50.56465,R,ugm-3,119.14944,R,ugm-3
22/01/2022,16:00:00,16.52072,R,ugm-3,29.32603,R,ugm-3,54.65745,R,ugm-3
22/01/2022,17:00:00,19.86616,R,ugm-3,27.97895,R,ugm-3,58.43997,R,ugm-3
22/01/2022,18:00:00,31.38936,R,ugm-3,40.38134,R,ugm-3,88.51102,R,ugm-3
22/01/2022,19:00:00,25.318,R,ugm-3,31.47148,R,ugm-3,70.29187,R,ugm-3
22/01/2022,20:00:00,25.4832,R,ugm-3,32.47901,R,ugm-3,71.55271,R,ugm-3
22/01/2022,21:00:00,23.91374,R,ugm-3,35.38983,R,ugm-3,72.05704,R,ugm-3
22/01/2022,22:00:00,31.01764,R,ugm-3,34.83622,R,ugm-3,82.39594,R,ugm-3
22/01/2022,23:00:00,23.58332,R,ugm-3,42.76804,R,ugm-3,78.92863,R,ugm-3
22/01/2022,00:00:00,15.52947,R,ugm-3,28.2612,R,ugm-3,52.07272,R,ugm-3
23/01/2022,01:00:00,14.27536,R,ugm-3,24.98233,R,ugm-3,46.8709,R,ugm-3
23/01/2022,02:00:00,9.9211,R,ugm-3,18.78399,R,ugm-3,33.99613,R,ugm-3
23/01/2022,03:00:00,10.29314,R,ugm-3,19.62303,R,ugm-3,35.40562,R,ugm-3
23/01/2022,04:00:00,3.18302,R,ugm-3,10.01378,R,ugm-3,14.89434,R,ugm-3
23/01/2022,05:00:00,0.99211,R,ugm-3,4.28506,R,ugm-3,5.80627,R,ugm-3
23/01/2022,06:00:00,0.95077,R,ugm-3,6.24179,R,ugm-3,7.69962,R,ugm-3
23/01/2022,07:00:00,1.86021,R,ugm-3,10.65361,R,ugm-3,13.50589,R,ugm-3
23/01/2022,08:00:00,16.70051,R,ugm-3,24.94531,R,ugm-3,50.55241,R,ugm-3
